Year,Title,Length,Director,Genre,Country,Screenings,Admissions,Gross Box Office
2019,Afghan Cycles,LM,Sarah Menzies,"Desporto, Educação",US,1,192,"42,00"
2019,"Afinando pessoas, pássaros e flores",LM,Luís Margalhau,Artes,PT,1,37,"0,00"
2019,África Abençoada,CM,Aminata Embaló,"Drama, Aventura","PT, GW",1,56,"0,00"
2019,After,LM,Jenny Gage,"Drama, Romance",US,4948,153044,"817088,05"
2019,"Agradar, Amar e Correr Depressa",LM,Christophe Honoré,"Drama, Romance",FR,39,641,"2580,35"
2019,Ainda Não Acabámos: Como Se Fosse Uma Carta,CM,Jorge Silva Melo,Drama,PT,3,89,"86,25"
2019,Aladdin,LM,Guy Ritchie,"Comédia, Aventura",US,11908,293769,"1568244,78"
2019,Aladino e o Tapete Mágico,LM,Karsten Kiilerich,Aventura,DK,506,4337,"18699,57"
2019,Alba de América,LM,Juan de Orduña,Épico/Histórico,ES,1,23,"0,00"
2019,"Alban Berg: 'Lulu', opera in three acts",N/D,N/D,Ópera,BE,1,19,"56,25"
2019,Aldina Duarte: Princesa Prometida,LM,Manuel Mozos,"Biografia, Artes",PT,2,111,"643,00"
2019,"Alemanha, Ano Zero",LM,Roberto Rossellini,Drama,"FR, IT, DE",1,56,"237,75"
2019,Alexander Nevsky,LM,Sergei M. Eisenstein,"Drama, Acção, Épico/Histórico",RU,2,35,"67,00"
2019,Algarve,CM,Amélia Borges Rodrigues,N/D,PT,2,216,"447,50"
2019,Alguém Como Eu,LM,Leonel Vieira,Comédia,"PT, BR",4,312,"14,00"
2019,Alias María,LM,José Luis Rugeles,"Drama, Guerra","FR, CO, AR",5,90,"0,00"
2019,Alice,LM,Marco Martins,Drama,PT,1,7,"31,50"
2019,Alice e o Presidente,LM,Nicolas Pariser,"Drama, Comédia","FR, BE",247,2244,"11559,67"
2019,Alice nas Cidades,LM,Wim Wenders,Drama,DE,1,39,"186,25"
2019,Alita: Anjo de Combate,LM,Robert Rodriguez,"Romance, Acção, Ficção Científica","US, CA, AR",7046,160734,"940252,38"
2019,All the Devil's Men - Homens do Diabo,LM,Matthew Hope,Acção,GB,397,2444,"13262,04"
2019,Alma Clandestina,LM,José Barahona,Biografia,BR,7,110,"490,00"
2019,Almas Mortas,LM,Wang Bing,"Drama, Épico/Histórico","FR, CH",8,99,"371,50"
2019,Alpha: Nos Bastidores da Corrupção,LM,Brillante Mendoza,"Drama, Thriller, Policial",PH,137,595,"3397,00"
2019,Alva,LM,Ico Costa,"Drama, Policial",PT,1,33,"16,00"
2019,Álvaro Lapa: A Literatura,LM,Jorge Silva Melo,"Biografia, Artes",PT,1,79,"0,00"
2019,Ama-San,LM,Cláudia Varejão,Aventura,"PT, CH",1,97,"153,00"
2019,Amazing Grace,LM,"Sydney Pollack, Alan Elliott",Musical,US,287,3754,"19196,51"
2019,América,LM,"Erick Stoll, Chase Whiteside",Drama,US,1,67,"234,50"
2019,"América, América",LM,Elia Kazan,Drama,US,1,43,"187,25"
2019,American Animals - O Assalto,LM,Bart Layton,"Drama, Policial","US, GB",2,20,"45,00"
2019,Ammore e malavita,LM,"Antonio Manetti, Marco Manetti","Comédia, Musical",IT,3,45,"108,00"
2019,Amnésia,LM,Barbet Schoroeder,Drama,"FR, CH",2,8,"32,00"
2019,Amor de Perdição,LM,Manoel de Oliveira,Drama,PT,1,7,"0,00"
2019,Ana,LM,"Margarida Cordeiro, António Reis",Drama,PT,1,11,"24,00"
2019,Ana de día,LM,Andrea Jaurrieta,"Drama, Comédia, Thriller",ES,1,89,"20,00"
2019,Ana Vieira - E O Que Não É Visto,CM,Jorge Silva Melo,Biografia,PT,1,63,"0,00"
2019,Andando,LM,Kore-eda Hirokazu,Drama,JP,2,69,"303,25"
2019,André Rieu - Vamos Dançar?,N/D,N/D,Concerto,NL,4,686,"7351,24"
2019,André Rieu New Years Concert From Sydney,N/D,N/D,Concerto,NL,4,1023,"10994,86"
2019,André Valente,LM,Catarina Ruivo,Drama,PT,1,49,"0,00"
2019,Andrea Chénier com José Carreras,N/D,(em branco),Ópera,GB,2,67,"703,72"
2019,Andrei Rublev,LM,Andrei Tarkovsky,"Drama, Biografia, Épico/Histórico",RU,2,78,"376,25"
2019,Angels Are Made of Light,LM,James Longley,Drama,"US, DK, NO",1,58,"203,00"
2019,Angry Birds 2 - O Filme,LM,Thurop Van Orman,"Comédia, Aventura","US, FI",6391,148009,"745956,19"
2019,Anima,CM,Paul Thomas Anderson,Concerto,GB,1,54,"0,00"
2019,Anjo Perdido,LM,Kim Farrant,"Drama, Thriller","US, AU",361,2173,"11579,73"
2019,Anna - Assassina Profissional,LM,Luc Besson,"Thriller, Acção","US, FR",2752,34491,"187018,73"
2019,Anna e o Apocalipse,LM,John McPhail,"Comédia, Fantasia, Terror",GB,2,7,"15,50"
2019,Annabelle 3 - O Regresso a Casa,LM,Gary Dauberman,"Thriller, Terror",US,6487,163872,"908473,48"
2019,Anoitecer,LM,László Nemes,Drama,"FR, HU",227,3138,"15689,32"
2019,António Um Dois Três,LM,Leonardo Mouramateus,"Drama, Comédia","PT, BR",8,266,"1054,75"
2019,"António, Um Rapaz de Lisboa",LM,Jorge Silva Melo,Drama,PT,1,47,"217,25"
2019,Ao Correr do Tempo,LM,Wim Wenders,Drama,DE,2,66,"315,75"
2019,Aparição,LM,Fernando Vendrell,"Drama, Romance",PT,2,180,"0,00"
2019,Aperta Aperta com Elas,LM,Christoph Schaub,Comédia,CH,378,1852,"9739,39"
2019,Apocalypse Now: Final Cut,LM,Francis Ford Coppola,"Drama, Guerra",US,53,1326,"7791,50"
2019,Apollo 11,LM,Todd Douglas Miller,Épico/Histórico,US,20,54,"316,40"
2019,Aquaman,LM,James Wan,"Fantasia, Aventura, Acção","US, AU",4460,92074,"514539,64"
2019,Aquarela: A Força da Natureza,LM,Viktor Kossakovsky,Natureza,"US, DE, DK, GB",96,434,"2196,54"
2019,Aquela Loura,LM,Jacques Becker,"Drama, Romance, Policial",FR,2,48,"15,00"
2019,Aquele Querido Mês de Agosto,LM,Miguel Gomes,"Romance, Musical","PT, FR",1,7,"28,00"
2019,Aqui e Agora,LM,Fabien Constant,"Drama, Romance",US,294,2071,"10914,03"
2019,Árctico,LM,Joe Penna,"Drama, Aventura",IS,37,817,"2851,22"
2019,Ardaas Karaan,LM,Gippy Grewal,Drama,IN,21,1020,"7897,86"
2019,Armados em Espiões,LM,"Nick Bruno, Troy Quane","Aventura, Acção",US,1561,50355,"256503,98"
2019,Arrivederci Macau,LM,Rosa Coutinho Cabral,Biografia,PT,1,72,"281,25"
2019,As Acácias,LM,Pablo Giorgelli,Drama,"AR, ES",1,37,"0,00"
2019,As Asas do Desejo,LM,Wim Wenders,"Drama, Romance, Fantasia","FR, DE",11,345,"1552,25"
2019,As Aventuras de Robinson Crusoe,LM,Luis Buñuel,"Drama, Aventura","US, MX",33,446,"1922,25"
2019,As Aventuras de Wallace & Gromit,CM,Nick Park,"Comédia, Policial",GB,1,10,"35,00"
2019,As Aventuras do Príncipe Achmed,LM,"Lotte Reiniger, Carl Koch","Fantasia, Aventura",DE,1,20,"0,00"
2019,As Boas Intenções,LM,Gilles Legrand,"Drama, Comédia",FR,144,944,"4810,97"
2019,As Boas Maneiras,LM,"Marco Dutra, Juliana Rojas","Fantasia, Terror","FR, DE, BR",6,32,"194,50"
2019,As Bodas de Deus,LM,João César Monteiro,Comédia,"PT, FR",2,56,"221,50"
2019,As Canções de Amor,LM,Christophe Honoré,"Romance, Musical",FR,2,12,"50,25"
2019,As Cinzas Brancas Mais Puras,LM,Jia Zhang-ke,"Drama, Romance, Policial","FR, JP, CN",229,4472,"21572,93"
2019,As Docas de Nova Iorque,LM,Josef von Sternberg,"Drama, Policial",US,1,27,"0,00"
2019,As Férias do Sr. Hulot,LM,Jacques Tati,Comédia,FR,3,150,"84,25"
2019,As Filhas de Abril,LM,Michel Franco,Drama,MX,1,37,"70,50"
2019,As Filhas do Fogo,LM,Albertina Carri,Drama,AR,1,12,"45,00"
2019,As Filhas do Sol,LM,Eva Husson,"Drama, Guerra","FR, CH, BE, GE",123,1112,"5619,08"
2019,As Guardiãs,LM,Xavier Beauvois,Drama,"FR, CH",3,20,"90,00"
2019,As Herdeiras,LM,Marcelo Martinessi,Drama,"FR, IT, DE, BR, UY, NO, PY",121,1904,"6627,23"
2019,As Horas do Dia,LM,Jaime Rosales,"Drama, Policial",ES,1,24,"0,00"
2019,As Hurdes: Terra Sem Pão,CM,Luis Buñuel,N/D,ES,2,40,"71,00"
2019,As Mil e Uma Noites - Volume 1 - O Inquieto,LM,Miguel Gomes,Drama,"PT, FR, DE, CH",1,100,"0,00"
2019,As Pessoas Normais Não Têm Nada de Especial,LM,Laurence Ferreira Barbosa,"Drama, Comédia",FR,2,28,"129,75"
2019,As Praias de Agnès,LM,Agnès Varda,Biografia,FR,1,88,"0,00"
2019,As Tartarugas Também Voam,LM,Bahman Ghobadi,"Drama, Guerra","FR, IR, IQ",1,32,"0,00"
2019,As Vidas dos Outros,LM,Florian Henckel Von Donnersmarck,"Drama, Thriller",DE,2,82,"206,00"
2019,As Vigaristas,LM,Chris Addison,"Comédia, Policial",US,6081,115064,"615212,99"
2019,Asako I & II,LM,Ryûsuke Hamaguchi,"Drama, Romance","FR, JP",58,1103,"4589,55"
2019,Asas,LM,Larisa Shepitko,Drama,SU,1,10,"0,00"
2019,Asas Pelos Ares,LM,Christopher Jenkins,"Comédia, Aventura","US, CN",13,697,"2635,55"
2019,Assalto ao Poder,LM,Ric Roman Waugh,Acção,US,7632,202978,"1107106,91"
2019,Assim Não Vais Longe,LM,Franck Dubosc,"Romance, Comédia","FR, BE",1,177,"796,50"
2019,Assim Nasce Uma Estrela (1954),LM,George Cukor,"Drama, Romance, Musical",US,1,28,"103,50"
2019,Assim Nasce Uma Estrela (2018),LM,Bradley Cooper,"Drama, Romance, Artes",US,1897,43079,"243074,62"
2019,Astérix: O segredo da Poção Mágica,LM,"Louis Clichy, Alexandre Astier","Comédia, Aventura",FR,5712,126838,"619516,01"
2019,At the dance,CM,Xavier Almeida,N/D,PT,4,10,"0,00"
2019,Até à Morte,LM,Ivan Kavanagh,"Drama, Western","FR, BE, LU, IE, GB",135,455,"2431,97"
2019,Até ao Tecto do Mundo,LM,"António Costa Valente, Carlos Silva, Vítor Lopes","Comédia, Acção",PT,1,40,"0,00"
2019,Até as Vaqueiras Ficam Tristes,LM,Gus Van Sant,"Drama, Romance, Comédia",US,1,30,"122,75"
2019,Até Que o Porno Nos Separe,LM,Jorge Pelicano,"Drama, Biografia, Adulto/Erótico",PT,174,2083,"6868,18"
2019,Atrás das Nuvens,LM,Jorge Queiroga,Drama,PT,1,262,"0,00"
2019,Atrás do Espelho,LM,Nicholas Ray,Drama,US,2,53,"234,25"
2019,Através das Oliveiras,LM,Abbas Kiarostami,Drama,"FR, IR",1,54,"266,00"
2019,Aurora,LM,Rodrigo Sepúlveda,Drama,CL,1,48,"0,00"
2019,Avanca 2015,CM,Raquel Felgueiras,N/D,PT,1,72,"0,00"
2019,Avenida Almirante Reis em 3 andamentos,LM,Renata Sancho,Épico/Histórico,PT,28,386,"1926,15"
2019,Avenida Brasília Formosa,LM,Gabriel Mascaro,"Drama, Romance, Musical",BR,1,2,"4,50"
2019,Avesso,CM,Francisco Colombo Lôbo,Thriller,"PT, BR",7,30,"0,00"
2019,A-X-L: Uma Amizade Extraordinária,LM,Oliver Daly,"Aventura, Acção",US,17,116,"495,65"
2019,Ayka,LM,Sergei Dvortsevoy,Drama,"FR, DE, CN, RU, PL, KZ",84,1000,"3996,34"
2019,Azul,LM,Krzysztof Kieslowski,"Drama, Romance, Artes","FR, CH, PL",3,88,"330,00"
2019,Bab Sebta,LM,"Frederico Lobo, Pedro Pinho",Drama,"PT, MA",1,50,"0,00"
2019,Backtrace - Rasto de Violência,LM,Brian A. Miller,"Drama, Policial","US, CA",640,5839,"30870,78"
2019,Bacurau,LM,"Kleber Mendonça Filho, Juliano Dornelles","Aventura, Acção","FR, BR",38,1612,"8023,50"
2019,Bailarina,LM,"Eric Summer, Éric Warin","Comédia, Aventura","FR, CA",2,318,"0,00"
2019,Bananas,LM,Woody Allen,Comédia,US,1,45,"110,50"
2019,Bando de Raparigas,LM,Céline Sciamma,Drama,FR,1,2,"4,00"
2019,Bárbara,LM,Christian Petzold,Drama,DE,2,21,"85,00"
2019,Barry Lyndon,LM,Stanley Kubrick,"Drama, Aventura, Épico/Histórico","US, IE, GB",1,111,"266,50"
2019,Beatriz e Romeu,LM,Oleh Malamuzh,"Comédia, Fantasia",UA,2,63,"158,50"
2019,Beautiful Boy,LM,Felix van Groeningen,"Drama, Biografia",US,53,1406,"6131,04"
2019,Bel Canto,LM,Paul Weitz,"Drama, Romance",US,1,12,"21,50"
2019,Bela Juventude,LM,Jaime Rosales,"Drama, Romance","FR, ES",1,25,"0,00"
2019,Belarmino,LM,Fernando Lopes,"Drama, Biografia",PT,1,26,"63,00"
2019,Belleville Rendez-Vous,LM,Sylvain Chomet,Comédia,"FR, CA, BE, GB, LV",2,34,"90,75"
2019,Bem-vindos a Acapulco,LM,Guillermo Iván,"Comédia, Thriller, Acção","US, MX, BG",328,1962,"10309,08"
2019,"Benvindo, Mister Marshall",LM,Luis García Berlanga,Comédia,ES,1,36,"0,00"
2019,"Bergman - Um Ano, Uma Vida",LM,Jane Magnusson,"Biografia, Artes","SE, NO",16,577,"2243,00"
2019,"Berlim, Sinfonia de uma Capital",LM,Walter Ruttmann,Épico/Histórico,DE,1,31,"100,75"
2019,"Berlin, I Love You",LM,"Peter Chelsom, Fernando Eimbcke, Dennis Gansel, Dianna Agron","Drama, Romance",DE,344,4334,"23788,51"
2019,Besta,LM,Michael Pearce,"Drama, Policial",GB,58,507,"2036,22"
2019,Bharat,LM,Ali Abbas Zafar,"Drama, Acção",IN,27,1276,"9317,64"
2019,Bikes,LM,Manuel J. García,"Aventura, Desporto",ES,338,2559,"12691,66"
2019,Billy the Kid - A Lenda,LM,Vincent D'Onofrio,"Drama, Biografia, Western",US,493,2119,"10872,48"
2019,Black Panther,LM,Ryan Coogler,"Aventura, Acção, Ficção Científica",US,91,506,"2499,10"
2019,BlacKkKlansman: O Infiltrado,LM,Spike Lee,"Comédia, Policial, Biografia",US,58,1168,"5304,91"
2019,Blasted - New Militia (Live at NOS Alive'18),CM,Paulo Prazeres,Concerto,PT,7,182,"256,50"
2019,Blinded by the Light - O Poder da Música,LM,Gurinder Chadha,"Drama, Comédia, Musical","US, GB",690,5769,"31285,80"
2019,Bohemian Rhapsody,LM,Bryan Singer,"Drama, Musical, Biografia","US, GB",2903,72578,"412155,70"
2019,Boi Neon,LM,Gabriel Mascaro,Drama,"NL, BR, UY",8,68,"286,50"
2019,Bom Dia!,LM,Yasujirô Ozu,"Drama, Comédia",JP,2,35,"140,00"
2019,Booksmart: Inteligentes e Rebeldes,LM,Olivia Wilde,Comédia,US,601,5470,"28986,44"
2019,Boom,CM,Veit Helmer,N/D,PT,4,5,"0,00"
2019,Boom for Real: A Adolescência Tardia de Jean-Michel Basquiat,LM,Sara Driver,"Biografia, Artes",US,2,48,"74,00"
2019,Bostofrio,LM,Paulo Carneiro,Etnográfico,PT,77,944,"4286,68"
2019,Branca Como Neve,LM,Anne Fontaine,"Drama, Comédia","FR, BE",140,798,"4168,03"
2019,Branca de Neve,LM,João César Monteiro,Drama,PT,1,48,"169,00"
2019,Branco,LM,Krzysztof Kieslowski,"Drama, Romance, Comédia","FR, CH, PL",1,22,"76,75"
2019,Bráulio e o Mundo dos Gatos,LM,Gary Wang,"Comédia, Aventura",CN,1799,32649,"159149,27"
2019,Break - O Poder da Dança,LM,Marc Fouchard,Comédia,"FR, BE",1,4,"12,00"
2019,Brightburn - O Filho do Mal,LM,David Yarovesky,"Terror, Ficção Científica",US,1761,15932,"86650,70"
2019,Brincadeiras Perigosas,LM,Michael Haneke,"Drama, Terror",AT,1,12,"6,00"
2019,Bring The Soul: The Movie,LM,Jun-Soo Park,Artes,KR,56,4318,"40364,92"
2019,Bruxas,CM,Francisco Lança,Aventura,PT,6,17,"0,00"
2019,BTS World Tour: Love Yourself in Seoul,LM,N/D,Concerto,KR,15,2463,"22786,66"
2019,Bucha & Estica,LM,Jon S. Baird,"Drama, Comédia, Biografia","US, CA, GB",1166,9742,"50058,90"
2019,Buena Vista Social Club,LM,Wim Wenders,"Biografia, Artes","US, FR, DE, CU, GB",25,663,"2657,00"
2019,Bumblebee,LM,Travis Knight,"Aventura, Acção, Ficção Científica",US,2341,34269,"183799,46"
2019,Buñuel en el laberinto de las tortugas,LM,Salvador Simó,"Drama, Biografia","DE, NL, ES",1,58,"84,00"
2019,Cá Por Casa Tudo Bem,LM,Gabriele Muccino,Comédia,IT,3,22,"99,00"
2019,Cabaret Maxime,LM,Bruno de Almeida,"Drama, Comédia","PT, US",4,38,"38,50"
2019,Cães Danados,LM,Quentin Tarantino,"Drama, Thriller, Policial",US,1,24,"68,50"
2019,Cães de Palha,LM,Sam Peckinpah,"Drama, Thriller","US, GB",1,25,"99,00"
2019,Cafarnaum,LM,Nadine Labaki,Drama,"US, FR, LB",428,6510,"31524,50"
2019,Café,CM,João Fazenda,Aventura,PT,9,52,"0,00"
2019,"Cai na Real, Corgi",LM,"Ben Stassen, Vincent Kesteloot",Comédia,BE,5029,129123,"641435,22"
2019,"Camille Claudel, 1915",LM,Bruno Dumont,"Drama, Biografia",FR,1,9,"42,00"
2019,Caminhos Magnéticos,LM,Edgar Pêra,Drama,PT,62,531,"1993,25"
2019,Campeões,LM,Javier Fesser,"Drama, Comédia, Desporto",ES,1472,19245,"101304,32"
2019,Campo,LM,Tiago Hespanha,Drama,PT,34,382,"1621,15"
2019,Candy Mountain,LM,"Robert Frank, Rudy Wurlitzer",Drama,"FR, CA, CH",1,30,"142,75"
2019,Canil,LM,Miguel Marques,"Drama, Natureza",PT,1,34,"0,00"
2019,Canino,LM,Yorgos Lanthimos,Drama,GR,1,102,"497,75"
2019,Cantar!,LM,"Garth Jennings, Christophe Lourdelet","Drama, Comédia",US,1,134,"0,00"
2019,Cão,LM,Samuel Benchetrit,"Drama, Comédia","FR, BE",1,16,"60,00"
2019,Capas Negras,LM,Armando de Miranda,"Drama, Musical",PT,1,5,"0,00"
2019,Capitão Fantástico,LM,Matt Ross,"Drama, Romance, Comédia",US,2,280,"374,50"
2019,Capitão Marvel,LM,"Ryan Fleck, Anna Boden","Aventura, Acção, Ficção Científica",US,10942,287928,"1624982,79"
2019,Captive State - Cercados,LM,Rupert Wyatt,"Thriller, Ficção Científica",US,1329,10357,"55922,89"
2019,Caravaggio,LM,Derek Jarman,"Drama, Biografia, Épico/Histórico",GB,1,80,"640,00"
2019,Caravaggio: Alma e Sangue,LM,Jesus Garces Lambert,Biografia,IT,6,831,"6643,36"
2019,Carga,LM,Bruno Gascon,Drama,PT,11,1107,"685,35"
2019,Carmen Suite / Petrushka,N/D,N/D,Bailado,RU,12,558,"6819,72"
2019,Carta de Uma Desconhecida,LM,Max Ophüls,"Drama, Romance",US,1,41,"0,00"
2019,Cartas a Uma Ditadura,LM,Inês de Medeiros,Épico/Histórico,PT,1,13,"0,00"
2019,Cartas da Guerra,LM,Ivo M. Ferreira,Drama,PT,3,250,"36,48"
2019,Casa de Lava,LM,Pedro Costa,Drama,"PT, FR, DE",1,15,"19,50"
2019,Casablanca,LM,Michael Curtiz,"Drama, Romance, Guerra",US,1,88,"210,00"
2019,Cats,LM,Tom Hooper,"Drama, Comédia","US, GB",670,7615,"41997,79"
2019,Cavalo Dinheiro,LM,Pedro Costa,Drama,PT,2,121,"545,85"
2019,Cenas da Vida Conjugal,LM,Ingmar Bergman,Drama,SE,1,19,"81,00"
2019,Central do Brasil,LM,Walter Salles,Drama,"FR, BR",2,288,"1338,00"
2019,Cerro dos Pios,LM,Miguel de Jesus,Drama,PT,1,13,"54,00"
2019,Certain Women,LM,Kelly Reichardt,Drama,US,1,83,"167,00"
2019,Chal Mera Putt,LM,Janjot Singh,"Drama, Comédia","GB, PK, IN",21,1305,"11562,30"
2019,Charlotin e Clarinha,CM,Roberto Nobre,N/D,PT,2,224,"540,00"
2019,Chavela,LM,"Catherine Gund, Daresha Kyi","Biografia, Épico/Histórico","US, MX, ES",5,194,"712,25"
2019,Chhichhore,LM,Nitesh Tiwari,"Drama, Comédia",IN,15,225,"1541,88"
2019,Chinatown,LM,Roman Polanski,"Thriller, Policial",US,1,86,"213,50"
2019,Chungking Express,LM,Kar-Wai Wong,"Drama, Romance",HK,1,60,"297,75"
2019,Chuva de Julho,LM,Marlen Khutsiev,Drama,RU,1,20,"82,50"
2019,Chuva de Pedras,LM,Ken Loach,"Drama, Comédia",GB,1,23,"97,00"
2019,Chuva É Cantoria na Aldeia dos Mortos,LM,"João Salaviza, Renée Nader Messora",Drama,"PT, BR",331,6059,"24707,88"
2019,Cicha noc,LM,Piotr Domalewski,"Drama, Comédia",PL,2,198,"0,00"
2019,Cidade nas Trevas,LM,Fritz Lang,"Thriller, Policial",US,1,54,"270,75"
2019,Cinderela em Paris,LM,Stanley Donen,"Romance, Comédia, Musical",US,1,34,"60,50"
2019,Circo do Amor,CM,Miguel Clara Vasconcelos,Drama,PT,2,23,"10,00"
2019,Citizenfour,LM,Laura Poitras,Biografia,"US, DE, GB",1,9,"31,00"
2019,Clandestino,CM,Abi Feijó,Drama,PT,2,177,"0,00"
2019,Clara e Claire,LM,Safy Nebbou,"Drama, Romance","FR, BE",121,2488,"12894,64"
2019,Climas,LM,Nuri Bilge Ceylan,Drama,"FR, TR",1,5,"22,50"
2019,Clímax,LM,Gaspar Noé,"Drama, Terror","US, FR, BE",53,949,"3891,87"
2019,Coisa Ruim,LM,"Tiago Guedes, Frederico Serra",Terror,PT,1,18,"56,00"
2019,Coisas Secretas,LM,Jean-Claude Brisseau,"Drama, Comédia, Fantasia",FR,1,35,"122,00"
2019,Cold War - Guerra Fria,LM,Pawel Pawlikowski,"Drama, Romance","FR, GB, PL",50,1075,"5040,20"
2019,Colette,LM,Wash Westmoreland,"Drama, Biografia, Épico/Histórico","US, GB",226,4251,"22026,94"
2019,Colo,LM,Teresa Villaverde,Drama,PT,1,15,"36,50"
2019,Columbus,LM,Kogonada,Drama,US,3,88,"115,50"
2019,"Com a Palavra, Arnaldo Antunes",LM,Marcelo Machado,"Biografia, Artes",BR,1,81,"358,50"
2019,Com Um Pouco de Fé,LM,Jorge Monte Real,Comédia,PT,13,537,"1922,50"
2019,"Como Fernando Pessoa Salvou Portugal (exibido com o filme ""9 Dedos"")",CM,Eugène Green,Drama,PT,4,50,"57,50"
2019,Como Nossos Pais,LM,Laís Bodanzky,Drama,BR,2,88,"149,50"
2019,Como passei o fim do mundo,LM,Cãtãlin Mitulescu,Drama,"FR, RO",1,50,"0,00"
2019,Como Treinares o Teu Dragão 2,LM,Dean Deblois,"Aventura, Acção",US,1,67,"56,55"
2019,Como Treinares o Teu Dragão: O Mundo Secreto,LM,Dean Deblois,"Aventura, Acção",US,6858,190465,"959301,23"
2019,Comportem-se Como Adultos,LM,Costa-Gavras,"Drama, Biografia","FR, GR",325,2337,"12699,88"
2019,Concerto / Enigma Variations / Raymonda Act III,N/D,N/D,Bailado,GB,12,301,"3607,74"
2019,Conquista a Lua!,LM,Enrique Gato,"Comédia, Aventura",ES,2,47,"66,40"
2019,Conto do Vento,CM,"Cláudio Jordão, Nelson Martins",Drama,PT,1,36,"0,00"
2019,Contos Cruéis da Juventude,LM,Nagisa Ôshima,Drama,JP,2,39,"43,00"
2019,Contos da Lua Vaga,LM,Kenji Mizoguchi,"Drama, Fantasia, Guerra",JP,2,10,"40,00"
2019,Conversas com Glícínia,CM,Jorge Silva Melo,Biografia,PT,2,72,"0,00"
2019,Copélia,N/D,(em branco),Bailado,GB,12,591,"7180,32"
2019,Cópia Certificada,LM,Abbas Kiarostami,Drama,"FR, IT, BE, IR",1,50,"245,00"
2019,Coração Aberto,LM,Yann Gonzalez,"Drama, Romance, Terror","FR, MX, CH",115,728,"3023,66"
2019,Coração Negro,LM,Rosa Coutinho Cabral,Drama,PT,16,135,"837,85"
2019,Correio de Alto Risco,LM,Zackary Adler,"Drama, Thriller, Acção","US, GB",302,6170,"33811,99"
2019,Correio de Droga,LM,Clint Eastwood,"Drama, Thriller, Policial",US,6922,152023,"818135,91"
2019,Corrupção,LM,Fritz Lang,"Thriller, Policial",US,1,50,"232,50"
2019,Cosmos,LM,Andrzej Zulawski,Drama,"PT, FR",1,9,"34,25"
2019,Countdown,LM,Justin Dec,"Thriller, Terror",US,2254,40554,"217184,40"
2019,Creed II,LM,Steven Caple Jr.,"Drama, Desporto",US,5073,116197,"632936,84"
2019,Crimes Sombrios,LM,Alexandros Avranas,"Drama, Thriller, Policial","US, GB, PL",262,2555,"14232,80"
2019,Crina Branca,CM,Albert Lamorisse,Drama,FR,1,14,"0,00"
2019,Cruel Vitória,LM,Nicholas Ray,"Drama, Guerra","US, FR",1,8,"29,75"
2019,Cuba Libre,LM,Christian Petzold,"Drama, Romance, Comédia",DE,1,1,"3,00"
2019,Custódia Partilhada,LM,Xavier Legrand,Drama,FR,4,135,"453,00"
2019,Da Terra ao Céu,CM,"Pedro Grenha, Rui Cacilhas",Etnográfico,PT,2,2,"7,00"
2019,Daaka,LM,Baljit Singh Deo,Acção,IN,13,157,"1200,36"
2019,Dabangg 3,LM,Prabhu Deva,"Comédia, Acção",IN,10,930,"6737,70"
2019,Dancer in the Dark,LM,Lars von Trier,"Drama, Policial, Musical","US, FR, IT, DE, NL, AR, ES, SE, DK, IS, GB, NO, FI",1,36,"177,00"
2019,Das Kongo Tribunal,LM,Milo Rau,"Drama, Épico/Histórico","DE, CH",2,64,"189,00"
2019,De Cabeça Erguida,LM,Emmanuelle Bercot,Drama,FR,1,18,"6,00"
2019,De De Pyaar De,LM,Akiv Ali,"Romance, Comédia",IN,15,219,"1581,84"
2019,De Olhos Bem Fechados,LM,Stanley Kubrick,"Drama, Thriller","US, GB",3,535,"3090,75"
2019,Dead Trigger,LM,"Mike Cuff, Scott Windhauser","Acção, Terror, Ficção Científica",US,255,983,"5355,25"
2019,Deadpool 2,LM,David Leitch,"Comédia, Aventura, Acção",US,82,1017,"5555,25"
2019,Debaixo do Céu,LM,Nicholas Oulman,Épico/Histórico,PT,38,1140,"4812,00"
2019,Deep: Aventura no Fundo do Mar,LM,Julio Soto Gurpide,"Comédia, Aventura","US, ES, CN, CH, BE, GB",2,148,"308,00"
2019,Depeche Mode: Spirits in the Forest,LM,"Anton Corbijn, Pasqual Gutierrez, John Merizalde",Artes,US,7,444,"4054,56"
2019,Depois de Maio,LM,Olivier Assayas,Drama,FR,1,23,"87,00"
2019,Deriva Litoral - o impacto da erosão costeira em Portugal,LM,Sofia Barata,Drama,PT,24,1087,"285,70"
2019,Desculpa!,LM,Dave Schram,"Drama, Musical",NL,50,2360,"9091,40"
2019,Desta água...,CM,Luís Diogo,Drama,PT,10,65,"4,20"
2019,Destino: Casamento,LM,Victor Levin,"Drama, Romance, Comédia",US,1244,12521,"67225,93"
2019,Destroyer: Ajuste de Contas,LM,Karyn Kusama,"Drama, Acção, Policial",US,621,6950,"36858,05"
2019,Devota Com Pouca Sorte,LM,Marta Díaz de Lope Díaz,"Drama, Comédia",ES,13,132,"173,45"
2019,Diamantino,LM,"Gabriel Abrantes, Daniel Schmidt","Drama, Comédia, Fantasia",PT,842,12040,"59676,81"
2019,Diana,LM,Alejo Moreno,Thriller,ES,8,36,"143,40"
2019,Die innere Sicherheit,LM,Christian Petzold,Drama,DE,1,6,"18,00"
2019,Disponível Para Amar,LM,Kar-Wai Wong,"Drama, Romance","FR, HK",1,96,"526,25"
